# Latitude, Longitude, COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa, COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
-77.5009,79.3512,5.36383e+17,46.1813,nan,nan,nan,46.6325,46.0785,45.5038,42.0006,24.2943,14.8253,236.702
-77.3888,80.2494,4.19134e+17,37.5471,nan,nan,nan,35.4733,34.656,33.9029,31.4865,19.8059,13.7376,233.61
-77.2737,81.1315,3.8699e+17,35.1839,nan,nan,nan,32.5674,31.7523,30.9358,28.6535,18.4165,13.3469,232.121
-77.1555,81.9995,4.25015e+17,38.4283,nan,nan,nan,36.5071,35.8544,35.054,32.1388,19.9114,13.7648,233.76
-77.2942,78.6665,5.0836e+17,44.3287,nan,nan,nan,43.5999,42.0227,41.2516,39.0441,23.5425,14.6992,234.862
-77.1825,79.5699,3.95708e+17,35.0607,nan,nan,nan,32.3651,31.7432,31.2217,29.2817,18.8741,13.4807,233.125
-77.0678,80.4574,4.53765e+17,39.6702,nan,nan,nan,38.0778,37.4488,37.0695,34.5973,21.2749,14.1383,232.819
-76.9499,81.331,4.86938e+17,42.1821,nan,nan,nan,41.428,41.4743,41.1535,37.4391,22.1224,14.312,235.326
-77.7325,79.6832,4.59985e+17,56.4408,nan,nan,nan,53.7758,35.2208,27.2603,28.0848,21.7097,14.9656,236.424
-77.6209,80.5827,3.9827e+17,41.2712,nan,nan,nan,38.447,31.7884,27.9813,27.7466,19.6527,14.0249,234.514
-77.5065,81.466,3.92203e+17,38.2355,nan,nan,nan,35.6428,32.1552,29.7642,28.3943,19.0442,13.678,234.813
-77.3889,82.335,4.16132e+17,41.2056,nan,nan,nan,39.0882,34.8698,31.8826,30.1544,19.9125,13.9394,235.673
-78.1445,80.7018,4.99708e+17,50.8373,nan,nan,nan,50.7957,43.6756,38.4646,37.1209,23.8922,15.0466,235.209
-78.0325,81.6008,4.26415e+17,39.4192,nan,nan,nan,37.9908,36.9433,35.992,33.1555,20.4301,13.9138,233.481
-77.9177,82.4832,3.03767e+17,29.6478,nan,nan,nan,26.6376,24.6816,23.3467,21.7854,15.0753,12.3078,232.716
-77.8,83.3507,3.80373e+17,34.8643,nan,nan,nan,32.9298,32.7333,32.5798,29.4674,18.292,13.2571,234.758
-78.5359,81.7305,5.13889e+17,55.3132,nan,nan,nan,55.8047,46.8281,39.421,38.0189,24.6819,15.3317,234.429
-78.4229,82.6324,4.79254e+17,43.1302,nan,nan,nan,42.8301,43.4985,43.7772,39.5112,22.5944,14.386,232.843
-78.3073,83.5169,3.16608e+17,30.9106,nan,nan,nan,28.7117,26.7027,25.4164,23.3773,15.6993,12.5145,233.338
-78.1889,84.386,3.40608e+17,31.7229,nan,nan,nan,29.8457,29.222,29.0697,26.301,16.7215,12.7701,232.668
-78.9106,82.7862,5.25362e+17,48.6347,nan,nan,nan,49.0433,49.6206,49.0671,44.5525,24.8404,14.9465,232.522
-78.7962,83.6941,2.99514e+17,29.0484,nan,nan,nan,27.3889,25.3294,24.4883,22.5588,15.1756,12.3007,231.071
-78.6792,84.5838,3.19248e+17,30.8404,nan,nan,nan,29.2465,27.3525,26.5388,24.3488,16.052,12.6277,232.748
-78.5595,85.4574,2.85543e+17,27.5739,nan,nan,nan,25.7599,23.9042,23.2179,21.2416,14.3454,12.0066,233.776
-79.2731,83.8744,8.36476e+17,71.2583,nan,nan,nan,73.9306,88.1318,91.132,77.398,34.2398,16.4995,231.85
-79.1567,84.7917,4.49493e+17,42.7996,nan,nan,nan,42.5721,41.8965,41.2362,37.6159,22.0431,14.3473,232.02
-79.0378,85.6898,2.45414e+17,23.8817,nan,nan,nan,22.5357,20.0938,19.3724,17.8072,12.488,11.2467,232.022
-78.9163,86.5709,3.19346e+17,31.3387,nan,nan,nan,30.1947,27.7536,26.7012,24.5263,16.1755,12.7164,232.492
-79.6265,85.0114,6.25086e+17,68.9704,nan,nan,nan,69.5733,64.144,53.0851,51.6045,31.1473,16.7877,232.467
-79.5075,85.9413,3.9238e+17,40.0883,nan,nan,nan,39.7731,36.2576,33.7684,31.5048,20.0773,14.0224,232.208
-79.3861,86.8508,3.04635e+17,29.7078,nan,nan,nan,29.0246,26.5936,25.9134,23.6336,15.5181,12.4479,232.865
-79.2621,87.7422,2.23747e+17,22.4312,nan,nan,nan,21.4435,18.1404,16.9253,15.6041,11.3197,10.8181,234.556
-79.9738,86.2107,5.36893e+17,58.1265,nan,nan,nan,58.2043,53.5499,46.7069,44.9843,27.2984,15.9408,233.2
-79.8516,87.1567,3.18953e+17,32.9005,nan,nan,nan,32.579,28.5711,26.5005,24.4753,16.388,12.8951,232.474
-79.727,88.0808,3.51901e+17,35.1478,nan,nan,nan,34.7822,31.9695,30.5805,28.0107,17.8594,13.2967,231.644
-79.5999,88.9855,2.97617e+17,30.4324,nan,nan,nan,29.8574,26.0649,24.311,22.4161,15.2132,12.4822,233.036
-80.3174,87.4923,5.0287e+17,56.6782,nan,nan,nan,56.7306,49.4175,41.7383,40.476,25.743,15.7306,233.228
-80.1913,88.4578,2.6762e+17,26.8056,nan,nan,nan,26.3817,22.9806,21.8255,19.9172,13.6279,11.8028,232.873
-80.0628,89.3997,3.14475e+17,31.4408,nan,nan,nan,30.989,27.8581,26.6857,24.396,16.0106,12.7039,232.914
-79.9318,90.3205,2.48829e+17,24.3693,nan,nan,nan,23.7174,20.9599,20.2342,18.2088,12.4544,11.2628,234.723
-80.6599,88.8778,1.00671e+18,77.7887,nan,nan,nan,79.8947,108.406,124.37,98.6265,36.8398,16.7035,230.655
-80.529,89.8663,3.31015e+17,32.6625,nan,nan,nan,32.1599,29.5793,28.7195,26.012,16.6364,12.8834,232.722
-80.3958,90.8291,3.40158e+17,33.3432,nan,nan,nan,32.7788,30.5468,29.7332,26.8354,16.9738,12.9977,233.038
-80.2601,91.7689,2.33753e+17,22.7389,nan,nan,nan,21.8297,19.2641,18.6035,16.7667,11.6048,10.8956,233.934
-81.0034,90.3953,4.44335e+17,43.2839,nan,nan,nan,43.0971,41.7402,40.6985,36.9116,21.5817,14.3497,234.593
-80.8668,91.4102,3.92606e+17,37.9621,nan,nan,nan,37.4588,35.8906,35.2352,31.9467,19.3519,13.7511,231.983
-80.7279,92.3969,3.31147e+17,32.379,nan,nan,nan,31.5271,29.3293,28.4631,25.7448,16.4565,12.8694,233.165
-80.5865,93.3583,2.87696e+17,28.0788,nan,nan,nan,27.0251,24.7442,23.9635,21.624,14.3312,12.0967,235.384
-81.3502,92.0786,4.44879e+17,46.6564,nan,nan,nan,46.1866,40.0181,36.5023,35.821,22.8117,14.9903,236.393
-81.2068,93.1232,3.73321e+17,36.8316,nan,nan,nan,35.9616,33.4007,32.026,29.4326,18.4963,13.5987,234.936
-81.0611,94.1365,3.30962e+17,32.2959,nan,nan,nan,31.1805,29.0883,28.1879,25.4638,16.2915,12.8464,235.267
-81.7022,93.9743,4.15743e+17,42.7591,nan,nan,nan,41.8402,36.6663,33.9642,32.7035,20.9569,14.4733,236.65
-81.5506,95.0513,3.90517e+17,37.5238,nan,nan,nan,36.5358,34.9284,34.1075,30.9323,18.8943,13.6994,235.482
-81.3967,96.0933,3.50682e+17,34.3151,nan,nan,nan,32.9558,30.6695,29.536,26.9613,17.1859,13.2091,236.239
-81.2403,97.1039,3.60206e+17,34.3611,nan,nan,nan,33.0849,31.9117,31.296,27.9087,17.2859,13.1827,236.989
-82.0613,96.1411,3.66043e+17,39.7748,nan,nan,nan,37.668,30.068,26.9577,27.2081,18.9373,14.0596,238.132
-81.8999,97.2522,3.43935e+17,33.5464,nan,nan,nan,31.6991,29.5506,28.4575,25.8867,16.5893,13.0295,236.923
-81.7362,98.3237,2.9851e+17,28.9986,nan,nan,nan,26.7187,24.8942,24.0374,21.8002,14.4859,12.2704,236.622
-81.57,99.3598,4.81473e+17,44.5607,nan,nan,nan,44.4027,44.3526,43.6627,38.3494,21.6009,14.4158,238.254
-82.4279,98.668,4.46738e+17,41.4763,nan,nan,nan,40.5676,39.8072,39.1545,34.9655,20.3813,14.1419,237.279
-82.2547,99.812,4.16212e+17,38.5916,nan,nan,nan,37.1748,36.5195,36.0364,32.2126,19.2105,13.8242,236.161
